source_file,source_url,source_pillar,anchor,relation,target_url,score,target_kd,target_volume
2026-03-31_2--business-loans-short-term.md,/resources/guides/business-loans-short-term,Business Loans (Secured),brisbane business loans,same-pillar,/resources/guides/brisbane-business-loans,4.229,6.0,90.0
2026-03-31_2--business-loans-short-term.md,/resources/guides/business-loans-short-term,Business Loans (Secured),short term caveat loans,cross-pillar,/resources/guides/short-term-caveat-loans,1.808,6.0,50.0
2026-04-01_1--sign-up-fleet.md,/resources/guides/sign-up-fleet,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-04-01_1--sign-up-fleet.md,/resources/guides/sign-up-fleet,Asset & Equipment Finance,part of a fleet,same-pillar,/resources/guides/part-of-a-fleet,5.395,14.0,70.0
2026-04-01_1--sign-up-fleet.md,/resources/guides/sign-up-fleet,Asset & Equipment Finance,fleet cars for sale,same-pillar,/resources/guides/fleet-cars-for-sale,5.36,12.0,210.0
2026-04-01_1--sign-up-fleet.md,/resources/guides/sign-up-fleet,Asset & Equipment Finance,fleet intelligence login,same-pillar,/resources/guides/fleet-intelligence-login,5.36,16.0,260.0
2026-04-01_1--sign-up-fleet.md,/resources/guides/sign-up-fleet,Asset & Equipment Finance,taxation payment plan,cross-pillar,/resources/guides/taxation-payment-plan,2.183,11.0,320.0
2026-04-01_2--business-lease-for-cars.md,/resources/guides/business-lease-for-cars,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-04-01_2--business-lease-for-cars.md,/resources/guides/business-lease-for-cars,Asset & Equipment Finance,business lease cars,same-pillar,/resources/guides/business-lease-cars,6.415,14.0,90.0
2026-04-01_2--business-lease-for-cars.md,/resources/guides/business-lease-for-cars,Asset & Equipment Finance,cars for business lease,same-pillar,/resources/guides/cars-for-business-lease,6.4,12.0,50.0
2026-04-01_2--business-lease-for-cars.md,/resources/guides/business-lease-for-cars,Asset & Equipment Finance,business for cars,same-pillar,/resources/guides/business-for-cars,6.065,8.0,40.0
2026-04-01_2--business-lease-for-cars.md,/resources/guides/business-lease-for-cars,Asset & Equipment Finance,business growth finance,cross-pillar,/resources/guides/business-growth-finance,2.302,15.0,90.0
2026-04-02_1--heavy-equipment-loan-calculator.md,/resources/tools/heavy-equipment-loan-calculator,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-04-02_1--heavy-equipment-loan-calculator.md,/resources/tools/heavy-equipment-loan-calculator,Asset & Equipment Finance,farm equipment loan calculator,same-pillar,/resources/tools/farm-equipment-loan-calculator,5.866,3.0,70.0
2026-04-02_1--heavy-equipment-loan-calculator.md,/resources/tools/heavy-equipment-loan-calculator,Asset & Equipment Finance,farm loan calculator australia,same-pillar,/resources/tools/farm-loan-calculator-australia,5.846,3.0,50.0
2026-04-02_1--heavy-equipment-loan-calculator.md,/resources/tools/heavy-equipment-loan-calculator,Asset & Equipment Finance,truck loan calculator australia,same-pillar,/resources/tools/truck-loan-calculator-australia,5.778,10.0,70.0
2026-04-02_1--heavy-equipment-loan-calculator.md,/resources/tools/heavy-equipment-loan-calculator,Asset & Equipment Finance,commercial construction loan,cross-pillar,/resources/guides/commercial-construction-loan,2.377,5.0,40.0
2026-04-02_2--same-day-business-loan.md,/resources/guides/same-day-business-loan,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-04-02_2--same-day-business-loan.md,/resources/guides/same-day-business-loan,Business Loans (Secured),same day abn loans,same-pillar,/resources/guides/same-day-abn-loans,4.725,6.0,50.0
2026-04-02_2--same-day-business-loan.md,/resources/guides/same-day-business-loan,Business Loans (Secured),better business loan,same-pillar,/resources/guides/better-business-loan,4.485,8.0,210.0
2026-04-02_2--same-day-business-loan.md,/resources/guides/same-day-business-loan,Business Loans (Secured),business acquisition loan,same-pillar,/resources/guides/business-acquisition-loan,4.452,5.0,140.0
2026-04-02_2--same-day-business-loan.md,/resources/guides/same-day-business-loan,Business Loans (Secured),urgent caveat loan,cross-pillar,/resources/guides/urgent-caveat-loan,1.376,1.0,70.0
2026-04-03_1--is-it-hard-to-get-a-business-loan.md,/resources/guides/is-it-hard-to-get-a-business-loan,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-04-03_1--is-it-hard-to-get-a-business-loan.md,/resources/guides/is-it-hard-to-get-a-business-loan,Business Loans (Secured),how hard is it to get a business loan,same-pillar,/resources/guides/how-hard-is-it-to-get-a-business-loan,4.938,19.0,50.0
2026-04-03_1--is-it-hard-to-get-a-business-loan.md,/resources/guides/is-it-hard-to-get-a-business-loan,Business Loans (Secured),better business loan,same-pillar,/resources/guides/better-business-loan,4.485,8.0,210.0
2026-04-03_1--is-it-hard-to-get-a-business-loan.md,/resources/guides/is-it-hard-to-get-a-business-loan,Business Loans (Secured),business acquisition loan,same-pillar,/resources/guides/business-acquisition-loan,4.452,5.0,140.0
2026-04-03_1--is-it-hard-to-get-a-business-loan.md,/resources/guides/is-it-hard-to-get-a-business-loan,Business Loans (Secured),urgent caveat loan,cross-pillar,/resources/guides/urgent-caveat-loan,1.376,1.0,70.0
2026-04-03_2--lease-business-vehicle.md,/resources/guides/lease-business-vehicle,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-04-03_2--lease-business-vehicle.md,/resources/guides/lease-business-vehicle,Asset & Equipment Finance,business vehicle lease,same-pillar,/resources/guides/business-vehicle-lease,6.515,10.0,140.0
2026-04-03_2--lease-business-vehicle.md,/resources/guides/lease-business-vehicle,Asset & Equipment Finance,vehicle lease for business,same-pillar,/resources/guides/vehicle-lease-for-business,6.4,12.0,50.0
2026-04-03_2--lease-business-vehicle.md,/resources/guides/lease-business-vehicle,Asset & Equipment Finance,lease vehicle for business,same-pillar,/resources/guides/lease-vehicle-for-business,6.383,15.0,70.0
2026-04-03_2--lease-business-vehicle.md,/resources/guides/lease-business-vehicle,Asset & Equipment Finance,business growth finance,cross-pillar,/resources/guides/business-growth-finance,2.302,15.0,90.0
2026-04-04_1--abn-vehicle-finance.md,/resources/guides/abn-vehicle-finance,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-04-04_1--abn-vehicle-finance.md,/resources/guides/abn-vehicle-finance,Asset & Equipment Finance,abn vehicle loan,same-pillar,/resources/guides/abn-vehicle-loan,6.21,10.0,210.0
2026-04-04_1--abn-vehicle-finance.md,/resources/guides/abn-vehicle-finance,Asset & Equipment Finance,abn finance car,same-pillar,/resources/guides/abn-finance-car,5.658,13.0,70.0
2026-04-04_1--abn-vehicle-finance.md,/resources/guides/abn-vehicle-finance,Asset & Equipment Finance,farm equipment finance,same-pillar,/resources/guides/farm-equipment-finance,5.56,6.0,260.0
2026-04-04_1--abn-vehicle-finance.md,/resources/guides/abn-vehicle-finance,Asset & Equipment Finance,taxation payment plan,cross-pillar,/resources/guides/taxation-payment-plan,2.228,11.0,320.0
2026-04-04_2--commercial-real-estate-loans-bad-credit.md,/resources/guides/commercial-real-estate-loans-bad-credit,Commercial Finance (General),Commercial Finance (General) guide,pillar,/pillars/commercial-finance-general,999.0,,
2026-04-04_2--commercial-real-estate-loans-bad-credit.md,/resources/guides/commercial-real-estate-loans-bad-credit,Commercial Finance (General),commercial real estate construction loans,same-pillar,/resources/guides/commercial-real-estate-construction-loans,5.49,8.0,90.0
2026-04-04_2--commercial-real-estate-loans-bad-credit.md,/resources/guides/commercial-real-estate-loans-bad-credit,Commercial Finance (General),commercial real estate investment property loans,same-pillar,/resources/guides/commercial-real-estate-investment-property-loans,5.185,18.0,110.0
2026-04-04_2--commercial-real-estate-loans-bad-credit.md,/resources/guides/commercial-real-estate-loans-bad-credit,Commercial Finance (General),commercial real estate calculator,same-pillar,/resources/tools/commercial-real-estate-calculator,5.099,11.0,70.0
2026-04-04_2--commercial-real-estate-loans-bad-credit.md,/resources/guides/commercial-real-estate-loans-bad-credit,Commercial Finance (General),commercial real estate loans calculator,cross-pillar,/resources/tools/commercial-real-estate-loans-calculator,2.804,12.0,90.0
2026-04-05_1--business-leasing-cars.md,/resources/guides/business-leasing-cars,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-04-05_1--business-leasing-cars.md,/resources/guides/business-leasing-cars,Asset & Equipment Finance,business equipment leasing,same-pillar,/resources/guides/business-equipment-leasing,6.12,14.0,170.0
2026-04-05_1--business-leasing-cars.md,/resources/guides/business-leasing-cars,Asset & Equipment Finance,business for cars,same-pillar,/resources/guides/business-for-cars,6.065,8.0,40.0
2026-04-05_1--business-leasing-cars.md,/resources/guides/business-leasing-cars,Asset & Equipment Finance,leasing equipment for business,same-pillar,/resources/guides/leasing-equipment-for-business,5.962,17.0,50.0
2026-04-05_1--business-leasing-cars.md,/resources/guides/business-leasing-cars,Asset & Equipment Finance,business growth finance,cross-pillar,/resources/guides/business-growth-finance,2.302,15.0,90.0
2026-04-05_2--car-business-leasing.md,/resources/guides/car-business-leasing,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-04-05_2--car-business-leasing.md,/resources/guides/car-business-leasing,Asset & Equipment Finance,car leasing for business,same-pillar,/resources/guides/car-leasing-for-business,6.49,12.0,140.0
2026-04-05_2--car-business-leasing.md,/resources/guides/car-business-leasing,Asset & Equipment Finance,leasing car for business,same-pillar,/resources/guides/leasing-car-for-business,6.39,12.0,40.0
2026-04-05_2--car-business-leasing.md,/resources/guides/car-business-leasing,Asset & Equipment Finance,leasing business car,same-pillar,/resources/guides/leasing-business-car,6.388,13.0,50.0
2026-04-05_2--car-business-leasing.md,/resources/guides/car-business-leasing,Asset & Equipment Finance,business growth finance,cross-pillar,/resources/guides/business-growth-finance,2.302,15.0,90.0
2026-04-06_1--sole-trader-business-loans.md,/resources/guides/sole-trader-business-loans,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-04-06_1--sole-trader-business-loans.md,/resources/guides/sole-trader-business-loans,Business Loans (Secured),business loans sole trader,same-pillar,/resources/guides/business-loans-sole-trader,5.388,13.0,50.0
2026-04-06_1--sole-trader-business-loans.md,/resources/guides/sole-trader-business-loans,Business Loans (Secured),sole trader business loan,same-pillar,/resources/guides/sole-trader-business-loan,5.119,13.0,210.0
2026-04-06_1--sole-trader-business-loans.md,/resources/guides/sole-trader-business-loans,Business Loans (Secured),business loan sole trader,same-pillar,/resources/guides/business-loan-sole-trader,4.981,16.0,110.0
2026-04-06_1--sole-trader-business-loans.md,/resources/guides/sole-trader-business-loans,Business Loans (Secured),property development loans,cross-pillar,/resources/guides/property-development-loans,1.273,7.0,260.0
2026-04-06_2--documents-needed-for-business-loan.md,/resources/guides/documents-needed-for-business-loan,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-04-06_2--documents-needed-for-business-loan.md,/resources/guides/documents-needed-for-business-loan,Business Loans (Secured),business loan documents,same-pillar,/resources/guides/business-loan-documents,4.911,16.0,40.0
2026-04-06_2--documents-needed-for-business-loan.md,/resources/guides/documents-needed-for-business-loan,Business Loans (Secured),documents required for business loan,same-pillar,/resources/guides/documents-required-for-business-loan,4.577,17.0,40.0
2026-04-06_2--documents-needed-for-business-loan.md,/resources/guides/documents-needed-for-business-loan,Business Loans (Secured),better business loan,same-pillar,/resources/guides/better-business-loan,4.485,8.0,210.0
2026-04-06_2--documents-needed-for-business-loan.md,/resources/guides/documents-needed-for-business-loan,Business Loans (Secured),urgent caveat loan,cross-pillar,/resources/guides/urgent-caveat-loan,1.376,1.0,70.0
2026-04-07_1--invoice-factoring-services.md,/resources/guides/invoice-factoring-services,Invoice & Receivables Finance,Invoice & Receivables Finance guide,pillar,/pillars/invoice-receivables-finance,999.0,,
2026-04-07_1--invoice-factoring-services.md,/resources/guides/invoice-factoring-services,Invoice & Receivables Finance,invoice factoring australia,same-pillar,/resources/guides/invoice-factoring-australia,4.583,19.0,70.0
2026-04-07_1--invoice-factoring-services.md,/resources/guides/invoice-factoring-services,Invoice & Receivables Finance,invoice factoring company,same-pillar,/resources/guides/invoice-factoring-company,4.577,17.0,40.0
2026-04-07_1--invoice-factoring-services.md,/resources/guides/invoice-factoring-services,Invoice & Receivables Finance,invoice factoring companies,same-pillar,/resources/guides/invoice-factoring-companies,4.537,21.0,50.0
